age,weight,height,sex,goal,activity,recommended_diet,initial_weight,final_weight,duration_days,waist_before,waist_after,hips_before,hips_after,chest_before,chest_after,food_likes,food_dislikes,diet_type_used,satisfaction_level,success,estimated_lean_mass,calories_deficit,macro_protein,macro_fat,macro_carbs,food_intolerance
23,85.3,190,жена,поддържане,ниска,растителен,84.6,85.3,36,101,99,102,92,95,94,"пилешко, яйца, плодове","картофи, плодове",растителен,4,True,68.2,2077,96,86,205,
45,87.0,194,мъж,поддържане,висока,вегетариански,77.0,87.0,127,95,89,103,95,93,83,"яйца, мляко, риба","зеленчуци, сладки",вегетариански,3,Не,69.9,1657,97,40,118,фъстъци
49,88.0,170,мъж,качване,висока,вегетариански,87.0,88.0,122,95,93,112,106,103,97,"хляб, пилешко, яйца","хляб, бобови",вегетариански,9,Да,50.4,2309,133,68,173,фъстъци
22,93.0,181,мъж,отслабване,ниска,вегетариански,81.0,93.0,113,79,75,109,100,86,85,"бобови, мляко, сладки","мляко, зеленчуци",вегетариански,8,Не,58.6,1436,84,67,130,фъстъци
27,104.0,193,мъж,поддържане,средна,балансиран,99.0,104.0,70,72,72,110,105,98,95,"сладки, плодове, яйца","мляко, пилешко",балансиран,9,Да,49.0,1459,142,72,129,лактоза
32,98.7,153,мъж,отслабване,висока,растителен,101.3,98.7,99,89,80,118,113,101,91,"риба, ориз, зеленчуци","тестени изделия, сирене",растителен,7,True,79.0,2418,111,79,259,
58,74.0,176,жена,поддържане,ниска,балансиран,72.0,74.0,133,102,98,112,107,109,102,"хляб, пилешко, сладки","риба, мляко",балансиран,9,Не,50.4,2279,107,71,168,фъстъци
46,88.0,155,жена,отслабване,средна,кето,78.0,88.0,94,71,70,97,87,116,107,"пилешко, плодове, мляко","пилешко, яйца",кето,8,Не,49.5,2292,142,45,220,
61,105.0,192,мъж,качване,ниска,нисковъглехидратен,94.0,105.0,60,81,73,102,94,88,85,"пилешко, бобови, яйца","мляко, сладки",нисковъглехидратен,4,Не,53.7,1964,104,86,295,
38,101.0,160,мъж,качване,средна,високопротеинов,90.0,101.0,52,97,96,97,91,117,111,"бобови, риба, зеленчуци","плодове, хляб",високопротеинов,3,Да,57.8,1633,147,72,149,глутен
35,58.0,173,жена,качване,висока,кето,48.0,58.0,152,99,92,101,97,111,103,"риба, яйца, хляб","риба, плодове",кето,4,Не,63.3,1556,89,41,229,глутен
64,77.3,158,мъж,качване,средна,нисковъглехидратен,73.2,77.3,104,76,72,119,117,80,71,"зеленчуци, ориз, риба","плодове, картофи",нисковъглехидратен,2,True,61.8,2318,142,51,166,
19,67.0,197,мъж,отслабване,ниска,кето,63.0,67.0,56,104,103,108,102,82,82,"риба, зеленчуци, бобови","бобови, пилешко",кето,7,Да,56.2,1969,80,88,140,глутен
40,102.0,196,жена,качване,ниска,кето,95.0,102.0,56,79,75,96,94,118,116,"риба, яйца, сладки","мляко, бобови",кето,10,Не,66.6,2047,99,68,117,
49,89.0,189,жена,поддържане,ниска,растителен,90.1,89.0,41,78,73,106,101,94,90,"пилешко, тестени изделия, ориз","картофи, плодове",растителен,6,False,71.2,1581,135,99,158,
45,112.4,160,мъж,поддържане,висока,растителен,112.4,112.4,63,104,98,118,117,80,76,"зеленчуци, риба, тестени изделия","риба, плодове",растителен,9,False,89.9,1651,149,79,220,
49,88.0,170,мъж,качване,висока,вегетариански,87.0,88.0,122,95,93,112,106,103,97,"хляб, пилешко, яйца","хляб, бобови",вегетариански,9,Да,50.4,2309,133,68,173,фъстъци
23,105.0,164,жена,отслабване,средна,вегетариански,97.0,105.0,146,110,105,95,90,102,99,"плодове, риба, бобови","яйца, зеленчуци",вегетариански,7,Не,69.7,1849,121,89,298,глутен
46,69.4,152,жена,качване,средна,нисковъглехидратен,64.6,69.4,92,101,99,117,108,87,78,"сладко, сирене, пилешко","сирене, зеленчуци",нисковъглехидратен,6,True,55.5,1828,140,77,201,
48,64.6,195,мъж,поддържане,ниска,растителен,71.3,64.6,46,96,91,93,88,97,90,"сладко, тестени изделия, зеленчуци","ориз, риба",растителен,2,False,51.7,1732,143,83,179,
46,88.0,155,жена,отслабване,средна,кето,78.0,88.0,94,71,70,97,87,116,107,"пилешко, плодове, мляко","пилешко, яйца",кето,8,Не,49.5,2292,142,45,220,
53,71.0,155,мъж,качване,висока,кето,56.0,71.0,37,97,87,95,86,107,105,"пилешко, риба, яйца","зеленчуци, бобови",кето,9,Не,61.5,2009,110,46,112,
23,112.3,181,жена,поддържане,средна,нисковъглехидратен,105.4,112.3,68,76,72,92,88,81,78,"ориз, пилешко, зеленчуци","пилешко, плодове",нисковъглехидратен,8,True,89.8,2150,92,83,171,
62,76.0,163,жена,качване,висока,кето,61.0,76.0,45,78,70,96,88,100,90,"мляко, сладки, яйца","яйца, мляко",кето,6,Не,60.3,1793,111,57,242,фъстъци
63,122.5,158,жена,качване,средна,растителен,113.8,122.5,66,73,64,93,83,111,107,"зеленчуци, сладко, риба","картофи, пилешко",растителен,10,True,98.0,2347,90,94,185,
24,79.0,152,мъж,поддържане,ниска,вегетариански,75.0,79.0,97,93,84,97,94,96,92,"риба, сладки, плодове","зеленчуци, риба",вегетариански,3,Не,65.6,1595,156,81,176,фъстъци
23,55.9,185,жена,отслабване,средна,високопротеинов,60.2,55.9,38,70,63,117,110,81,74,"сладко, плодове, картофи","картофи, риба",високопротеинов,9,True,44.7,1583,84,97,244,
19,73.6,158,мъж,качване,ниска,високопротеинов,66.3,73.6,59,105,98,115,110,118,117,"риба, сирене, плодове","тестени изделия, риба",високопротеинов,9,True,58.9,2114,90,65,201,
32,82.0,154,мъж,качване,средна,вегетариански,76.0,82.0,68,81,79,101,92,87,77,"зеленчуци, сладки, мляко","хляб, риба",вегетариански,8,Да,59.8,2241,82,55,111,
46,69.0,190,жена,поддържане,висока,кето,68.0,69.0,120,102,101,99,92,108,108,"пилешко, хляб, сладки","плодове, риба",кето,10,Не,56.6,1484,137,76,266,лактоза
26,78.0,195,жена,качване,ниска,балансиран,71.0,78.0,53,79,79,105,102,101,95,"плодове, мляко, яйца","мляко, пилешко",балансиран,3,Да,51.7,2203,89,74,220,фъстъци
61,85.7,169,жена,качване,ниска,нисковъглехидратен,83.8,85.7,34,85,78,109,103,95,87,"риба, зеленчуци, плодове","ориз, яйца",нисковъглехидратен,4,True,68.6,2075,81,57,291,
50,71.0,168,мъж,отслабване,висока,кето,63.0,71.0,167,106,102,112,105,104,95,"мляко, зеленчуци, сладки","хляб, мляко",кето,1,Не,47.9,1538,128,80,156,
35,58.0,173,жена,качване,висока,кето,48.0,58.0,152,99,92,101,97,111,103,"риба, яйца, хляб","риба, плодове",кето,4,Не,63.3,1556,89,41,229,глутен
46,109.0,165,мъж,качване,ниска,вегетариански,105.0,109.0,55,110,101,102,100,81,74,"риба, пилешко, мляко","яйца, риба",вегетариански,8,Да,50.2,1954,146,68,205,фъстъци
30,68.8,188,жена,отслабване,ниска,растителен,74.1,68.8,107,86,77,114,111,120,117,"ориз, пилешко, сирене","пилешко, зеленчуци",растителен,5,True,55.0,2485,133,99,211,
43,116.6,154,мъж,качване,висока,нисковъглехидратен,113.5,116.6,74,88,81,108,107,88,79,"зеленчуци, риба, пилешко","яйца, тестени изделия",нисковъглехидратен,4,True,93.3,1916,100,84,163,
53,113.6,191,жена,отслабване,ниска,високопротеинов,108.8,113.6,101,75,69,111,107,120,117,"тестени изделия, яйца, сладко","тестени изделия, риба",високопротеинов,5,False,90.9,2007,124,72,207,
44,77.7,172,мъж,отслабване,средна,растителен,70.6,77.7,119,96,90,114,110,102,100,"ориз, плодове, тестени изделия","зеленчуци, плодове",растителен,7,False,62.2,2302,111,73,224,
18,112.3,166,мъж,качване,висока,високопротеинов,107.8,112.3,83,72,70,114,106,97,89,"риба, плодове, сладко","ориз, сирене",високопротеинов,4,True,89.8,2080,126,99,243,
61,111.0,189,жена,качване,ниска,растителен,111.0,111.0,100,88,81,118,117,87,80,"ориз, риба, пилешко","ориз, пилешко",растителен,6,False,88.8,2157,128,79,208,
50,71.0,168,мъж,отслабване,висока,кето,63.0,71.0,167,106,102,112,105,104,95,"мляко, зеленчуци, сладки","хляб, мляко",кето,1,Не,47.9,1538,128,80,156,
23,55.9,185,жена,отслабване,средна,високопротеинов,60.2,55.9,38,70,63,117,110,81,74,"сладко, плодове, картофи","картофи, риба",високопротеинов,9,True,44.7,1583,84,97,244,
64,84.0,178,мъж,отслабване,средна,кето,81.0,84.0,93,89,89,104,100,102,101,"мляко, риба, сладки","зеленчуци, бобови",кето,7,Да,60.4,1823,106,43,245,фъстъци
56,76.0,178,жена,поддържане,ниска,балансиран,73.0,76.0,118,97,96,99,89,117,110,"бобови, плодове, пилешко","зеленчуци, сладки",балансиран,4,Не,68.6,1681,112,58,183,лактоза
55,98.0,159,мъж,качване,средна,балансиран,96.0,98.0,106,80,71,97,88,104,94,"бобови, хляб, зеленчуци","яйца, риба",балансиран,2,Не,50.8,1555,123,78,296,фъстъци
49,74.0,183,мъж,качване,ниска,вегетариански,66.0,74.0,96,98,95,109,105,111,108,"риба, яйца, сладки","риба, мляко",вегетариански,2,Не,61.7,1532,150,74,174,глутен
34,110.7,155,мъж,поддържане,средна,нисковъглехидратен,109.2,110.7,93,109,103,107,97,88,86,"яйца, сирене, картофи","ориз, картофи",нисковъглехидратен,1,True,88.6,1995,110,65,222,
38,53.3,183,мъж,отслабване,средна,високопротеинов,61.5,53.3,66,91,88,117,112,107,102,"плодове, зеленчуци, картофи","зеленчуци, ориз",високопротеинов,7,True,42.6,1988,134,70,254,
40,80.0,163,мъж,отслабване,ниска,балансиран,71.0,80.0,92,94,87,98,91,94,87,"риба, пилешко, сирене","картофи, плодове",балансиран,9,False,64.0,1582,133,70,239,
31,80.0,183,жена,поддържане,средна,кето,77.0,80.0,142,98,93,92,88,82,81,"пилешко, хляб, мляко","риба, яйца",кето,3,Да,53.3,2273,139,54,203,глутен
33,57.1,157,жена,отслабване,средна,балансиран,65.5,57.1,86,85,84,90,85,120,117,"сирене, яйца, пилешко","плодове, сирене",балансиран,10,True,45.7,2124,118,51,219,
37,103.0,167,жена,поддържане,висока,вегетариански,100.0,103.0,88,78,74,113,106,100,96,"сладки, риба, мляко","мляко, зеленчуци",вегетариански,9,Не,65.5,2455,100,44,179,
54,104.5,189,мъж,отслабване,висока,балансиран,111.0,104.5,77,73,65,90,88,91,81,"зеленчуци, яйца, пилешко","сирене, пилешко",балансиран,5,True,83.6,1621,134,87,295,
65,53.0,170,мъж,отслабване,висока,кето,38.0,53.0,158,103,101,91,83,85,83,"риба, бобови, хляб","зеленчуци, сладки",кето,4,Да,60.5,2258,154,76,233,лактоза
43,86.2,182,мъж,поддържане,ниска,балансиран,94.7,86.2,49,107,99,103,94,120,117,"сирене, сладко, зеленчуци","сирене, риба",балансиран,9,False,69.0,1967,124,79,233,
56,105.0,185,мъж,отслабване,средна,растителен,96.7,105.0,32,96,93,99,98,92,88,"тестени изделия, риба, пилешко","плодове, зеленчуци",растителен,4,False,84.0,2491,118,78,178,
48,59.0,166,жена,качване,средна,високопротеинов,59.0,59.0,103,98,92,111,106,113,103,"пилешко, риба, плодове","хляб, сладки",високопротеинов,5,Не,65.1,1922,154,65,218,фъстъци
38,89.0,173,мъж,поддържане,ниска,високопротеинов,81.0,89.0,90,87,80,120,111,101,96,"яйца, мляко, зеленчуци","зеленчуци, сладки",високопротеинов,7,Не,56.3,1668,153,83,158,фъстъци
42,74.9,177,жена,качване,ниска,растителен,77.5,74.9,100,103,100,99,89,90,84,"картофи, плодове, сладко","плодове, сладко",растителен,9,False,59.9,1982,115,84,244,
51,51.0,156,мъж,поддържане,ниска,кето,50.0,51.0,44,82,78,114,112,98,88,"плодове, яйца, сладки","пилешко, плодове",кето,1,Не,65.4,1609,158,83,289,глутен
28,84.0,199,мъж,качване,ниска,вегетариански,82.0,84.0,83,110,107,117,107,107,106,"зеленчуци, сладки, хляб","риба, яйца",вегетариански,6,Да,47.2,1511,102,90,164,лактоза
54,126.4,189,жена,поддържане,средна,нисковъглехидратен,119.2,126.4,108,90,88,92,85,92,84,"ориз, яйца, картофи","риба, яйца",нисковъглехидратен,6,True,101.1,2488,142,97,267,
32,73.4,151,мъж,поддържане,ниска,растителен,76.8,73.4,84,98,91,107,97,108,106,"тестени изделия, ориз, сирене","зеленчуци, пилешко",растителен,1,False,58.7,1685,130,83,164,
56,103.0,159,мъж,поддържане,средна,вегетариански,91.0,103.0,90,98,88,95,92,116,111,"пилешко, плодове, сладки","риба, пилешко",вегетариански,7,Не,52.5,2490,109,64,274,глутен
32,117.7,178,мъж,поддържане,средна,балансиран,110.8,117.7,33,77,75,90,86,80,71,"риба, картофи, яйца","тестени изделия, картофи",балансиран,1,True,94.2,1804,111,88,192,
36,95.7,175,мъж,качване,висока,растителен,104.0,95.7,90,100,91,101,93,84,80,"сирене, плодове, зеленчуци","сладко, плодове",растителен,9,False,76.6,1982,109,92,212,
29,67.4,171,жена,поддържане,средна,растителен,77.1,67.4,102,70,66,117,107,105,95,"тестени изделия, риба, сладко","яйца, сладко",растителен,9,False,53.9,1893,106,51,192,
32,64.0,188,мъж,отслабване,висока,кето,49.0,64.0,30,91,82,96,94,101,99,"хляб, пилешко, мляко","яйца, бобови",кето,6,Да,54.3,2210,155,46,186,лактоза
55,60.6,154,жена,поддържане,ниска,растителен,55.4,60.6,119,73,64,95,92,103,100,"плодове, зеленчуци, сладко","сирене, яйца",растителен,8,True,48.5,1828,105,58,191,
27,65.0,185,мъж,поддържане,ниска,растителен,62.4,65.0,109,81,80,100,99,106,104,"картофи, зеленчуци, яйца","пилешко, ориз",растителен,2,True,52.0,2457,105,52,257,
53,52.0,181,жена,поддържане,висока,вегетариански,43.0,52.0,156,105,98,97,97,80,78,"плодове, бобови, хляб","мляко, риба",вегетариански,3,Не,67.7,1901,83,47,295,фъстъци
25,72.0,192,мъж,поддържане,ниска,вегетариански,65.0,72.0,40,90,84,119,118,104,100,"бобови, плодове, пилешко","бобови, хляб",вегетариански,1,Не,67.5,1794,121,72,121,
53,88.0,178,мъж,поддържане,ниска,растителен,78.1,88.0,80,78,73,105,103,99,89,"картофи, яйца, ориз","тестени изделия, риба",растителен,1,True,70.4,1906,91,97,247,
56,81.6,191,мъж,поддържане,висока,растителен,72.3,81.6,104,106,104,93,87,97,90,"тестени изделия, сладко, сирене","сирене, пилешко",растителен,2,True,65.3,2478,114,79,164,
53,74.0,191,мъж,поддържане,ниска,вегетариански,72.0,74.0,147,98,89,104,103,111,104,"хляб, риба, зеленчуци","пилешко, риба",вегетариански,1,Да,65.6,2023,145,75,152,
50,99.2,152,мъж,поддържане,средна,нисковъглехидратен,103.2,99.2,110,78,70,99,94,118,111,"плодове, яйца, сирене","сладко, плодове",нисковъглехидратен,7,False,79.4,2272,134,73,190,
25,121.6,160,жена,качване,ниска,растителен,113.1,121.6,54,81,77,93,91,113,107,"яйца, зеленчуци, ориз","картофи, пилешко",растителен,9,True,97.3,2117,126,98,172,
18,79.1,150,мъж,отслабване,ниска,нисковъглехидратен,74.7,79.1,82,84,80,97,90,106,104,"тестени изделия, риба, сирене","плодове, яйца",нисковъглехидратен,5,False,63.3,2354,120,88,267,
61,85.7,169,жена,качване,ниска,нисковъглехидратен,83.8,85.7,34,85,78,109,103,95,87,"риба, зеленчуци, плодове","ориз, яйца",нисковъглехидратен,4,True,68.6,2075,81,57,291,
50,78.0,158,мъж,отслабване,ниска,вегетариански,74.0,78.0,153,92,92,97,90,94,93,"плодове, хляб, риба","пилешко, зеленчуци",вегетариански,8,Не,67.0,1481,121,46,280,фъстъци
27,62.3,173,жена,поддържане,ниска,нисковъглехидратен,61.8,62.3,54,83,77,97,91,101,96,"картофи, яйца, сладко","яйца, плодове",нисковъглехидратен,1,True,49.8,1605,80,99,157,
35,91.3,172,жена,отслабване,висока,растителен,100.2,91.3,66,88,87,102,93,81,80,"зеленчуци, тестени изделия, сирене","яйца, ориз",растителен,6,True,73.0,1747,127,70,179,
53,74.0,191,мъж,поддържане,ниска,вегетариански,72.0,74.0,147,98,89,104,103,111,104,"хляб, риба, зеленчуци","пилешко, риба",вегетариански,1,Да,65.6,2023,145,75,152,
45,99.9,187,мъж,отслабване,ниска,нисковъглехидратен,102.7,99.9,52,70,69,110,100,100,99,"сирене, ориз, сладко","сладко, риба",нисковъглехидратен,9,True,79.9,1793,96,78,280,
42,104.0,152,мъж,поддържане,ниска,високопротеинов,98.0,104.0,147,92,88,116,113,94,94,"зеленчуци, сладки, яйца","плодове, риба",високопротеинов,9,Не,62.0,2498,122,41,129,фъстъци
47,96.0,150,мъж,качване,средна,вегетариански,91.0,96.0,159,76,66,99,89,112,103,"зеленчуци, яйца, мляко","яйца, пилешко",вегетариански,1,Да,68.2,2029,110,43,161,фъстъци
34,110.7,155,мъж,поддържане,средна,нисковъглехидратен,109.2,110.7,93,109,103,107,97,88,86,"яйца, сирене, картофи","ориз, картофи",нисковъглехидратен,1,True,88.6,1995,110,65,222,
49,89.0,189,жена,поддържане,ниска,растителен,90.1,89.0,41,78,73,106,101,94,90,"пилешко, тестени изделия, ориз","картофи, плодове",растителен,6,False,71.2,1581,135,99,158,
54,62.0,185,мъж,поддържане,висока,кето,53.0,62.0,48,94,86,104,96,97,88,"риба, яйца, пилешко","сладки, хляб",кето,6,Да,50.0,2442,131,72,110,фъстъци
35,102.0,184,мъж,качване,ниска,кето,95.0,102.0,177,94,89,119,117,91,88,"хляб, бобови, плодове","пилешко, хляб",кето,4,Не,58.6,1759,142,42,123,глутен
22,93.0,181,мъж,отслабване,ниска,вегетариански,81.0,93.0,113,79,75,109,100,86,85,"бобови, мляко, сладки","мляко, зеленчуци",вегетариански,8,Не,58.6,1436,84,67,130,фъстъци
57,61.0,179,мъж,поддържане,средна,балансиран,57.0,61.0,147,82,72,101,97,92,87,"яйца, пилешко, хляб","пилешко, плодове",балансиран,8,Не,55.5,2103,108,58,254,глутен
60,91.0,156,мъж,отслабване,ниска,балансиран,88.0,91.0,136,98,92,93,85,96,89,"яйца, зеленчуци, хляб","пилешко, плодове",балансиран,9,Не,60.6,1680,133,46,230,
65,86.1,175,жена,отслабване,висока,растителен,83.9,86.1,101,84,78,108,101,90,81,"зеленчуци, сладко, тестени изделия","зеленчуци, сладко",растителен,7,False,68.9,2396,115,60,174,
51,51.0,156,мъж,поддържане,ниска,кето,50.0,51.0,44,82,78,114,112,98,88,"плодове, яйца, сладки","пилешко, плодове",кето,1,Не,65.4,1609,158,83,289,глутен
46,55.0,164,мъж,качване,средна,балансиран,59.8,55.0,43,91,84,113,106,94,85,"ориз, зеленчуци, плодове","ориз, риба",балансиран,7,False,44.0,2428,150,55,200,
34,99.9,179,мъж,отслабване,ниска,растителен,106.8,99.9,110,98,97,92,85,94,91,"картофи, риба, ориз","зеленчуци, яйца",растителен,3,True,79.9,1620,109,76,281,
25,72.0,192,мъж,поддържане,ниска,вегетариански,65.0,72.0,40,90,84,119,118,104,100,"бобови, плодове, пилешко","бобови, хляб",вегетариански,1,Не,67.5,1794,121,72,121,
29,99.0,194,мъж,качване,ниска,вегетариански,85.0,99.0,41,96,91,111,108,108,99,"плодове, мляко, риба","бобови, зеленчуци",вегетариански,4,Не,62.0,2302,139,89,172,фъстъци
35,103.4,168,мъж,отслабване,средна,растителен,93.7,103.4,75,75,65,97,91,89,81,"риба, сладко, пилешко","яйца, пилешко",растителен,4,False,82.7,1861,144,59,158,
57,102.2,181,жена,качване,висока,растителен,97.9,102.2,47,89,82,100,96,116,115,"зеленчуци, сладко, тестени изделия","ориз, тестени изделия",растителен,4,True,81.8,2041,109,87,225,
46,80.0,188,мъж,качване,средна,кето,67.0,80.0,169,72,67,112,104,118,108,"риба, бобови, сладки","зеленчуци, хляб",кето,1,Не,69.2,2079,135,46,102,глутен
41,66.5,168,жена,качване,средна,растителен,57.2,66.5,112,89,82,91,87,83,73,"сладко, пилешко, ориз","зеленчуци, сладко",растителен,2,True,53.2,1769,96,52,172,
49,93.3,180,жена,поддържане,средна,растителен,102.7,93.3,106,91,88,91,89,93,90,"плодове, сирене, яйца","сладко, ориз",растителен,1,False,74.6,2016,89,52,184,
53,60.7,172,мъж,поддържане,ниска,високопротеинов,60.7,60.7,68,82,74,92,91,84,77,"ориз, картофи, тестени изделия","ориз, плодове",високопротеинов,10,False,48.6,2337,130,68,192,
38,54.0,196,мъж,качване,висока,кето,42.0,54.0,78,103,93,105,97,89,80,"плодове, хляб, зеленчуци","хляб, риба",кето,2,Да,65.9,1665,102,42,151,лактоза
34,110.7,155,мъж,поддържане,средна,нисковъглехидратен,109.2,110.7,93,109,103,107,97,88,86,"яйца, сирене, картофи","ориз, картофи",нисковъглехидратен,1,True,88.6,1995,110,65,222,
24,101.8,158,мъж,поддържане,ниска,нисковъглехидратен,92.0,101.8,37,97,88,110,109,115,110,"ориз, зеленчуци, плодове","сладко, зеленчуци",нисковъглехидратен,2,True,81.4,2317,103,93,164,
22,91.0,182,жена,поддържане,ниска,вегетариански,78.0,91.0,155,76,70,120,115,120,113,"яйца, сладки, риба","бобови, плодове",вегетариански,7,Не,53.1,1902,91,57,215,
47,57.0,181,жена,качване,ниска,вегетариански,54.0,57.0,119,75,72,117,113,91,89,"бобови, плодове, мляко","зеленчуци, пилешко",вегетариански,2,Да,64.2,1593,122,41,172,глутен
34,92.0,163,жена,качване,средна,кето,85.0,92.0,97,95,93,111,101,99,92,"хляб, риба, пилешко","мляко, риба",кето,4,Не,48.3,2114,88,55,194,лактоза
36,95.7,175,мъж,качване,висока,растителен,104.0,95.7,90,100,91,101,93,84,80,"сирене, плодове, зеленчуци","сладко, плодове",растителен,9,False,76.6,1982,109,92,212,
59,79.3,169,жена,поддържане,ниска,балансиран,77.8,79.3,87,101,95,98,91,107,105,"тестени изделия, сирене, яйца","яйца, плодове",балансиран,1,True,63.4,2027,109,88,185,
18,97.0,181,мъж,поддържане,ниска,високопротеинов,93.0,97.0,127,104,101,106,98,102,101,"сладки, пилешко, зеленчуци","пилешко, мляко",високопротеинов,10,Не,59.3,2255,117,47,203,лактоза
25,72.0,192,мъж,поддържане,ниска,вегетариански,65.0,72.0,40,90,84,119,118,104,100,"бобови, плодове, пилешко","бобови, хляб",вегетариански,1,Не,67.5,1794,121,72,121,
64,84.7,178,мъж,поддържане,средна,високопротеинов,81.0,84.7,66,76,75,118,110,108,99,"риба, картофи, пилешко","сирене, картофи",високопротеинов,5,True,67.8,2389,102,61,183,
63,74.0,194,мъж,поддържане,средна,вегетариански,67.0,74.0,67,70,69,114,108,94,92,"бобови, мляко, пилешко","бобови, зеленчуци",вегетариански,3,Не,61.7,2049,136,79,284,лактоза
34,86.0,150,мъж,качване,средна,балансиран,79.2,86.0,84,94,84,94,85,106,97,"ориз, сладко, плодове","зеленчуци, картофи",балансиран,6,True,68.8,2203,101,96,295,
29,69.0,195,жена,отслабване,висока,балансиран,66.0,69.0,86,78,76,112,109,99,97,"зеленчуци, яйца, пилешко","сладки, риба",балансиран,8,Не,46.1,1620,84,90,268,лактоза
18,68.6,159,мъж,отслабване,средна,балансиран,67.0,68.6,96,73,72,98,93,103,99,"зеленчуци, яйца, картофи","риба, плодове",балансиран,8,False,54.9,2185,91,86,250,
47,107.0,151,жена,поддържане,ниска,нисковъглехидратен,113.5,107.0,107,95,85,113,109,93,86,"сирене, риба, ориз","пилешко, риба",нисковъглехидратен,4,False,85.6,2378,109,84,194,
22,79.8,191,мъж,отслабване,средна,балансиран,86.7,79.8,64,102,98,95,91,98,96,"пилешко, плодове, яйца","пилешко, риба",балансиран,10,True,63.8,1959,87,99,291,
60,83.0,171,мъж,качване,висока,нисковъглехидратен,80.0,83.0,140,85,78,101,91,104,102,"бобови, пилешко, мляко","яйца, мляко",нисковъглехидратен,2,Не,53.0,2077,115,43,229,
37,51.0,181,жена,отслабване,средна,вегетариански,37.0,51.0,91,83,74,101,101,83,79,"мляко, бобови, яйца","бобови, пилешко",вегетариански,3,Не,63.2,2225,126,42,202,лактоза
57,102.2,181,жена,качване,висока,растителен,97.9,102.2,47,89,82,100,96,116,115,"зеленчуци, сладко, тестени изделия","ориз, тестени изделия",растителен,4,True,81.8,2041,109,87,225,
61,110.0,190,жена,качване,ниска,нисковъглехидратен,102.0,110.0,49,71,70,96,86,108,106,"риба, хляб, пилешко","пилешко, мляко",нисковъглехидратен,10,Не,65.5,2208,143,41,197,лактоза
32,70.7,180,мъж,отслабване,ниска,високопротеинов,72.2,70.7,52,90,87,96,87,102,94,"зеленчуци, яйца, тестени изделия","зеленчуци, риба",високопротеинов,5,True,56.6,2376,117,67,187,
28,75.5,154,жена,качване,средна,високопротеинов,83.5,75.5,35,83,74,113,105,98,88,"пилешко, зеленчуци, плодове","плодове, пилешко",високопротеинов,10,False,60.4,2073,92,92,271,
22,93.0,181,мъж,отслабване,ниска,вегетариански,81.0,93.0,113,79,75,109,100,86,85,"бобови, мляко, сладки","мляко, зеленчуци",вегетариански,8,Не,58.6,1436,84,67,130,фъстъци
29,120.3,172,мъж,качване,средна,нисковъглехидратен,119.0,120.3,112,72,69,111,109,80,79,"яйца, картофи, зеленчуци","сладко, яйца",нисковъглехидратен,10,True,96.2,1624,143,80,157,
46,77.9,163,мъж,качване,ниска,балансиран,78.8,77.9,68,91,85,106,102,89,84,"яйца, картофи, сирене","сирене, пилешко",балансиран,3,False,62.3,2123,112,71,170,
55,109.0,180,жена,качване,ниска,високопротеинов,104.0,109.0,62,76,70,111,102,118,113,"бобови, сладки, зеленчуци","зеленчуци, плодове",високопротеинов,5,Не,65.1,1682,132,78,279,
26,120.1,157,жена,отслабване,висока,растителен,117.7,120.1,102,71,64,98,95,93,86,"тестени изделия, картофи, яйца","плодове, пилешко",растителен,7,False,96.1,2423,110,58,282,
21,88.1,183,мъж,поддържане,ниска,балансиран,96.9,88.1,91,90,86,110,105,100,94,"ориз, картофи, яйца","сладко, сирене",балансиран,9,False,70.5,2239,125,64,232,
57,102.2,181,жена,качване,висока,растителен,97.9,102.2,47,89,82,100,96,116,115,"зеленчуци, сладко, тестени изделия","ориз, тестени изделия",растителен,4,True,81.8,2041,109,87,225,
32,82.0,154,мъж,качване,средна,вегетариански,76.0,82.0,68,81,79,101,92,87,77,"зеленчуци, сладки, мляко","хляб, риба",вегетариански,8,Да,59.8,2241,82,55,111,
29,66.0,153,жена,поддържане,ниска,кето,64.0,66.0,132,101,100,108,98,83,81,"яйца, плодове, пилешко","зеленчуци, риба",кето,10,Да,64.4,2179,137,68,176,
62,99.0,166,жена,поддържане,ниска,балансиран,96.0,99.0,71,89,88,108,108,99,90,"сладки, бобови, хляб","зеленчуци, риба",балансиран,5,Да,64.9,1484,124,74,209,глутен
56,105.0,185,мъж,отслабване,средна,растителен,96.7,105.0,32,96,93,99,98,92,88,"тестени изделия, риба, пилешко","плодове, зеленчуци",растителен,4,False,84.0,2491,118,78,178,
18,60.7,168,жена,отслабване,висока,балансиран,70.1,60.7,61,72,62,95,88,99,91,"сирене, тестени изделия, сладко","ориз, сладко",балансиран,1,True,48.6,2480,111,70,188,
53,74.0,191,мъж,поддържане,ниска,вегетариански,72.0,74.0,147,98,89,104,103,111,104,"хляб, риба, зеленчуци","пилешко, риба",вегетариански,1,Да,65.6,2023,145,75,152,
22,103.4,167,мъж,поддържане,средна,нисковъглехидратен,99.2,103.4,92,92,87,97,91,102,99,"риба, сладко, зеленчуци","риба, тестени изделия",нисковъглехидратен,6,True,82.7,2070,140,69,217,
31,97.0,197,жена,качване,средна,кето,91.0,97.0,135,102,100,95,93,94,85,"плодове, зеленчуци, пилешко","яйца, пилешко",кето,2,Не,61.8,1913,92,52,285,
