age,weight,height,sex,goal,activity,recommended_diet,initial_weight,final_weight,duration_days,waist_before,waist_after,hips_before,hips_after,chest_before,chest_after,food_likes,food_dislikes,diet_type_used,satisfaction_level,success,estimated_lean_mass,calories_deficit,macro_protein,macro_fat,macro_carbs,food_intolerance
44,103.0,195,жена,поддържане,средна,кето,98.0,103.0,51,106,106,115,112,98,98,"плодове, зеленчуци, бобови","плодове, яйца",кето,8,Да,59.3,1948,149,63,238,
64,84.0,178,мъж,отслабване,средна,кето,81.0,84.0,93,89,89,104,100,102,101,"мляко, риба, сладки","зеленчуци, бобови",кето,7,Да,60.4,1823,106,43,245,фъстъци
52,88.0,167,жена,качване,ниска,нисковъглехидратен,78.0,88.0,104,88,79,98,90,86,84,"сладки, пилешко, яйца","яйца, бобови",нисковъглехидратен,6,Да,64.0,2204,142,49,247,глутен
58,74.0,176,жена,поддържане,ниска,балансиран,72.0,74.0,133,102,98,112,107,109,102,"хляб, пилешко, сладки","риба, мляко",балансиран,9,Не,50.4,2279,107,71,168,фъстъци
36,85.0,171,жена,качване,ниска,нисковъглехидратен,70.0,85.0,117,73,73,93,83,109,109,"риба, яйца, зеленчуци","мляко, пилешко",нисковъглехидратен,3,Не,49.0,1961,91,81,192,
23,92.0,173,жена,качване,ниска,нисковъглехидратен,91.0,92.0,131,110,106,113,110,107,97,"риба, бобови, пилешко","зеленчуци, мляко",нисковъглехидратен,10,Да,58.0,2311,81,40,278,лактоза
25,94.0,177,жена,отслабване,средна,балансиран,92.0,94.0,88,94,93,113,112,86,81,"хляб, плодове, риба","сладки, яйца",балансиран,9,Да,60.3,1736,136,62,284,глутен
58,59.0,197,мъж,поддържане,висока,балансиран,45.0,59.0,85,75,74,94,93,117,111,"хляб, сладки, яйца","яйца, зеленчуци",балансиран,4,Не,64.5,1454,118,53,232,фъстъци
65,68.0,175,мъж,качване,ниска,кето,61.0,68.0,156,94,93,97,90,120,111,"риба, пилешко, яйца","хляб, яйца",кето,7,Не,58.7,1753,140,89,118,
55,50.0,154,мъж,поддържане,ниска,балансиран,49.0,50.0,45,95,87,99,89,112,106,"сладки, бобови, пилешко","бобови, яйца",балансиран,5,Да,57.8,1816,99,74,183,фъстъци
55,98.0,190,жена,качване,висока,балансиран,96.0,98.0,109,97,94,91,88,85,79,"риба, мляко, плодове","пилешко, плодове",балансиран,1,Да,62.5,1735,143,62,233,глутен
28,58.0,173,жена,качване,средна,вегетариански,55.0,58.0,37,91,85,98,90,84,80,"риба, мляко, зеленчуци","бобови, хляб",вегетариански,10,Да,54.2,1922,93,76,272,лактоза
32,82.0,197,мъж,отслабване,ниска,високопротеинов,82.0,82.0,92,72,65,101,95,89,87,"пилешко, сладки, риба","хляб, зеленчуци",високопротеинов,5,Да,59.3,1644,144,83,113,
32,52.0,183,мъж,поддържане,ниска,високопротеинов,38.0,52.0,102,89,84,92,84,109,109,"хляб, зеленчуци, яйца","плодове, зеленчуци",високопротеинов,10,Не,69.9,1800,149,88,162,
18,51.0,176,мъж,отслабване,висока,балансиран,40.0,51.0,32,91,91,114,104,104,100,"риба, зеленчуци, плодове","зеленчуци, сладки",балансиран,3,Не,47.3,1874,146,66,279,
47,55.0,197,жена,качване,ниска,високопротеинов,51.0,55.0,130,74,65,108,108,107,97,"яйца, зеленчуци, бобови","плодове, хляб",високопротеинов,6,Не,51.8,1552,105,48,299,
27,60.0,156,мъж,поддържане,средна,високопротеинов,50.0,60.0,134,77,69,101,98,108,104,"мляко, плодове, сладки","риба, бобови",високопротеинов,10,Да,50.4,2071,98,45,282,глутен
40,82.0,175,мъж,отслабване,висока,балансиран,73.0,82.0,96,81,81,120,114,108,100,"бобови, зеленчуци, пилешко","мляко, риба",балансиран,1,Да,65.8,1855,96,52,202,глутен
61,110.0,190,жена,качване,ниска,нисковъглехидратен,102.0,110.0,49,71,70,96,86,108,106,"риба, хляб, пилешко","пилешко, мляко",нисковъглехидратен,10,Не,65.5,2208,143,41,197,лактоза
29,63.0,172,жена,отслабване,средна,балансиран,55.0,63.0,144,79,79,109,100,119,116,"плодове, мляко, зеленчуци","бобови, мляко",балансиран,5,Не,48.4,1808,147,55,261,лактоза
42,95.0,200,мъж,поддържане,средна,балансиран,80.0,95.0,118,106,98,100,94,97,95,"пилешко, хляб, плодове","зеленчуци, пилешко",балансиран,8,Не,64.2,1876,100,46,163,фъстъци
35,102.0,184,мъж,качване,ниска,кето,95.0,102.0,177,94,89,119,117,91,88,"хляб, бобови, плодове","пилешко, хляб",кето,4,Не,58.6,1759,142,42,123,глутен
32,64.0,188,мъж,отслабване,висока,кето,49.0,64.0,30,91,82,96,94,101,99,"хляб, пилешко, мляко","яйца, бобови",кето,6,Да,54.3,2210,155,46,186,лактоза
38,60.0,158,жена,качване,средна,балансиран,45.0,60.0,111,81,73,112,103,102,99,"яйца, сладки, бобови","плодове, яйца",балансиран,10,Не,66.3,1466,103,78,181,глутен
58,56.0,186,мъж,поддържане,ниска,балансиран,46.0,56.0,49,85,80,100,98,120,119,"хляб, мляко, пилешко","плодове, зеленчуци",балансиран,6,Не,64.7,1402,86,64,212,глутен
28,81.0,176,жена,поддържане,средна,високопротеинов,69.0,81.0,55,100,91,110,100,94,92,"мляко, риба, сладки","пилешко, плодове",високопротеинов,5,Да,46.9,1748,128,50,287,лактоза
53,71.0,155,мъж,качване,висока,кето,56.0,71.0,37,97,87,95,86,107,105,"пилешко, риба, яйца","зеленчуци, бобови",кето,9,Не,61.5,2009,110,46,112,
54,103.0,185,жена,поддържане,ниска,високопротеинов,102.0,103.0,122,70,64,92,88,120,111,"мляко, зеленчуци, пилешко","пилешко, зеленчуци",високопротеинов,2,Не,66.1,2031,130,70,225,глутен
23,84.0,191,жена,поддържане,ниска,балансиран,73.0,84.0,127,93,91,104,104,96,89,"мляко, плодове, риба","плодове, пилешко",балансиран,2,Не,65.2,2247,155,54,241,глутен
42,76.0,183,мъж,качване,висока,нисковъглехидратен,61.0,76.0,176,85,78,99,98,105,105,"бобови, яйца, пилешко","мляко, яйца",нисковъглехидратен,4,Да,46.1,1560,135,52,260,глутен
56,70.0,166,мъж,качване,ниска,вегетариански,68.0,70.0,129,105,99,107,102,97,89,"мляко, пилешко, сладки","бобови, сладки",вегетариански,3,Да,59.2,1605,93,76,299,лактоза
36,106.0,184,мъж,поддържане,средна,високопротеинов,98.0,106.0,128,101,92,109,102,82,80,"плодове, сладки, риба","сладки, пилешко",високопротеинов,4,Да,63.6,1950,127,41,186,
37,103.0,167,жена,поддържане,висока,вегетариански,100.0,103.0,88,78,74,113,106,100,96,"сладки, риба, мляко","мляко, зеленчуци",вегетариански,9,Не,65.5,2455,100,44,179,
26,104.0,199,жена,качване,висока,вегетариански,104.0,104.0,74,82,79,116,116,95,95,"мляко, пилешко, яйца","зеленчуци, плодове",вегетариански,9,Не,60.9,1653,83,55,195,фъстъци
56,61.0,178,жена,поддържане,висока,нисковъглехидратен,50.0,61.0,118,80,76,113,112,98,98,"сладки, пилешко, риба","зеленчуци, бобови",нисковъглехидратен,5,Не,57.8,1418,140,48,265,глутен
56,64.0,150,мъж,поддържане,висока,балансиран,55.0,64.0,100,97,91,117,112,109,105,"зеленчуци, мляко, яйца","бобови, сладки",балансиран,9,Не,59.0,1978,118,83,127,лактоза
22,67.0,171,жена,качване,средна,високопротеинов,59.0,67.0,96,89,86,94,86,95,95,"сладки, хляб, мляко","яйца, пилешко",високопротеинов,5,Не,55.1,1472,154,85,246,
39,95.0,196,мъж,отслабване,висока,високопротеинов,80.0,95.0,121,102,98,117,115,115,113,"плодове, риба, зеленчуци","яйца, плодове",високопротеинов,2,Да,53.9,2028,133,90,184,глутен
34,68.0,187,жена,поддържане,ниска,балансиран,53.0,68.0,43,110,101,108,99,84,77,"зеленчуци, риба, сладки","сладки, плодове",балансиран,3,Да,69.8,2101,132,76,217,
38,61.0,195,мъж,отслабване,средна,нисковъглехидратен,51.0,61.0,75,90,80,91,91,108,104,"зеленчуци, яйца, плодове","яйца, мляко",нисковъглехидратен,10,Не,60.8,2226,134,70,198,лактоза
20,62.0,184,мъж,качване,средна,балансиран,62.0,62.0,112,103,100,90,80,80,70,"зеленчуци, бобови, хляб","хляб, плодове",балансиран,7,Не,49.2,1493,118,58,216,глутен
45,58.0,193,жена,поддържане,средна,високопротеинов,47.0,58.0,78,80,74,90,87,94,92,"зеленчуци, пилешко, плодове","бобови, яйца",високопротеинов,1,Не,66.9,1923,148,79,112,лактоза
60,91.0,156,мъж,отслабване,ниска,балансиран,88.0,91.0,136,98,92,93,85,96,89,"яйца, зеленчуци, хляб","пилешко, плодове",балансиран,9,Не,60.6,1680,133,46,230,
36,100.0,157,мъж,отслабване,средна,високопротеинов,94.0,100.0,81,86,78,96,91,106,102,"яйца, пилешко, плодове","мляко, зеленчуци",високопротеинов,4,Да,45.3,1582,94,76,271,
27,99.0,155,жена,качване,ниска,високопротеинов,96.0,99.0,95,84,77,99,95,109,109,"риба, яйца, сладки","пилешко, плодове",високопротеинов,7,Да,47.4,1493,81,48,269,фъстъци
39,107.0,172,мъж,поддържане,висока,нисковъглехидратен,99.0,107.0,53,93,88,95,94,105,99,"мляко, плодове, сладки","сладки, мляко",нисковъглехидратен,2,Да,62.4,1520,100,46,206,
54,78.0,193,жена,отслабване,висока,високопротеинов,66.0,78.0,121,109,109,117,107,88,81,"мляко, риба, зеленчуци","мляко, пилешко",високопротеинов,6,Да,62.6,2474,153,86,244,лактоза
60,83.0,171,мъж,качване,висока,нисковъглехидратен,80.0,83.0,140,85,78,101,91,104,102,"бобови, пилешко, мляко","яйца, мляко",нисковъглехидратен,2,Не,53.0,2077,115,43,229,
53,74.0,191,мъж,поддържане,ниска,вегетариански,72.0,74.0,147,98,89,104,103,111,104,"хляб, риба, зеленчуци","пилешко, риба",вегетариански,1,Да,65.6,2023,145,75,152,
39,102.0,173,жена,отслабване,ниска,високопротеинов,88.0,102.0,114,105,96,109,102,103,96,"риба, бобови, сладки","зеленчуци, пилешко",високопротеинов,5,Не,62.6,1493,101,71,135,фъстъци
24,89.0,166,жена,отслабване,ниска,кето,86.0,89.0,130,83,76,116,113,101,100,"сладки, пилешко, хляб","риба, мляко",кето,9,Да,69.1,1408,147,87,112,
55,109.0,180,жена,качване,ниска,високопротеинов,104.0,109.0,62,76,70,111,102,118,113,"бобови, сладки, зеленчуци","зеленчуци, плодове",високопротеинов,5,Не,65.1,1682,132,78,279,
62,105.0,185,жена,поддържане,висока,високопротеинов,99.0,105.0,81,83,74,112,108,102,92,"яйца, бобови, плодове","бобови, хляб",високопротеинов,9,Не,59.6,2254,148,58,208,лактоза
51,51.0,156,мъж,поддържане,ниска,кето,50.0,51.0,44,82,78,114,112,98,88,"плодове, яйца, сладки","пилешко, плодове",кето,1,Не,65.4,1609,158,83,289,глутен
65,85.0,191,мъж,поддържане,ниска,нисковъглехидратен,76.0,85.0,42,94,88,103,93,100,92,"пилешко, бобови, хляб","плодове, зеленчуци",нисковъглехидратен,6,Да,64.4,1796,117,68,145,
29,97.0,161,мъж,качване,ниска,нисковъглехидратен,85.0,97.0,40,97,93,107,103,88,86,"плодове, пилешко, яйца","мляко, яйца",нисковъглехидратен,6,Да,64.3,2016,142,90,246,лактоза
22,95.0,200,жена,поддържане,висока,високопротеинов,88.0,95.0,77,103,102,115,107,90,84,"бобови, сладки, пилешко","хляб, зеленчуци",високопротеинов,6,Не,52.3,2486,140,75,292,глутен
25,72.0,192,мъж,поддържане,ниска,вегетариански,65.0,72.0,40,90,84,119,118,104,100,"бобови, плодове, пилешко","бобови, хляб",вегетариански,1,Не,67.5,1794,121,72,121,
28,84.0,199,мъж,качване,ниска,вегетариански,82.0,84.0,83,110,107,117,107,107,106,"зеленчуци, сладки, хляб","риба, яйца",вегетариански,6,Да,47.2,1511,102,90,164,лактоза
54,108.0,164,мъж,поддържане,средна,високопротеинов,96.0,108.0,145,110,104,103,98,81,75,"риба, пилешко, хляб","риба, пилешко",високопротеинов,9,Да,52.2,2017,157,45,172,лактоза
42,102.0,175,жена,качване,ниска,балансиран,87.0,102.0,70,104,101,94,88,114,110,"яйца, плодове, хляб","хляб, пилешко",балансиран,1,Да,59.3,2207,148,75,121,глутен
31,97.0,197,жена,качване,средна,кето,91.0,97.0,135,102,100,95,93,94,85,"плодове, зеленчуци, пилешко","яйца, пилешко",кето,2,Не,61.8,1913,92,52,285,
39,58.0,172,жена,качване,висока,високопротеинов,51.0,58.0,55,88,79,92,89,100,93,"мляко, хляб, плодове","плодове, яйца",високопротеинов,7,Да,45.1,1904,108,85,289,фъстъци
35,58.0,173,жена,качване,висока,кето,48.0,58.0,152,99,92,101,97,111,103,"риба, яйца, хляб","риба, плодове",кето,4,Не,63.3,1556,89,41,229,глутен
55,75.0,187,мъж,качване,ниска,вегетариански,74.0,75.0,171,86,78,118,110,110,100,"яйца, хляб, зеленчуци","зеленчуци, плодове",вегетариански,9,Да,54.9,2428,81,82,161,глутен
50,78.0,158,мъж,отслабване,ниска,вегетариански,74.0,78.0,153,92,92,97,90,94,93,"плодове, хляб, риба","пилешко, зеленчуци",вегетариански,8,Не,67.0,1481,121,46,280,фъстъци
65,87.0,166,жена,качване,висока,високопротеинов,82.0,87.0,126,94,89,108,98,84,76,"плодове, сладки, риба","бобови, сладки",високопротеинов,8,Не,67.2,1413,144,48,212,фъстъци
32,82.0,154,мъж,качване,средна,вегетариански,76.0,82.0,68,81,79,101,92,87,77,"зеленчуци, сладки, мляко","хляб, риба",вегетариански,8,Да,59.8,2241,82,55,111,
54,60.0,187,мъж,отслабване,висока,вегетариански,59.0,60.0,176,79,79,95,91,91,83,"сладки, пилешко, хляб","плодове, риба",вегетариански,10,Не,66.7,1749,108,66,253,глутен
55,61.0,199,мъж,качване,висока,кето,53.0,61.0,72,91,84,109,100,84,81,"сладки, бобови, риба","риба, пилешко",кето,9,Не,65.7,1597,102,70,257,глутен
52,98.0,182,мъж,отслабване,ниска,вегетариански,83.0,98.0,63,108,100,116,116,107,99,"сладки, хляб, бобови","пилешко, сладки",вегетариански,7,Не,59.7,1600,134,48,165,глутен
32,68.0,155,жена,качване,висока,високопротеинов,55.0,68.0,95,82,82,112,112,116,108,"риба, пилешко, зеленчуци","зеленчуци, хляб",високопротеинов,2,Да,55.7,1919,113,74,208,
57,93.0,167,жена,поддържане,ниска,балансиран,80.0,93.0,171,105,98,95,90,115,107,"мляко, плодове, яйца","хляб, сладки",балансиран,4,Не,64.6,1731,92,53,230,глутен
39,89.0,185,жена,качване,висока,балансиран,88.0,89.0,71,94,84,90,89,89,82,"сладки, риба, пилешко","плодове, зеленчуци",балансиран,10,Да,63.1,2220,158,81,233,фъстъци
63,53.0,188,жена,отслабване,висока,балансиран,38.0,53.0,142,70,67,117,107,113,109,"зеленчуци, пилешко, сладки","бобови, зеленчуци",балансиран,6,Да,61.4,1722,91,57,299,глутен
40,75.0,192,жена,поддържане,висока,вегетариански,69.0,75.0,162,70,69,119,118,115,111,"бобови, хляб, яйца","плодове, зеленчуци",вегетариански,7,Да,51.5,2233,144,46,243,глутен
50,71.0,168,мъж,отслабване,висока,кето,63.0,71.0,167,106,102,112,105,104,95,"мляко, зеленчуци, сладки","хляб, мляко",кето,1,Не,47.9,1538,128,80,156,
38,72.0,176,мъж,качване,висока,кето,72.0,72.0,97,85,81,92,86,101,100,"бобови, яйца, зеленчуци","хляб, бобови",кето,5,Да,68.7,1789,143,87,151,глутен
65,105.0,165,мъж,поддържане,ниска,високопротеинов,98.0,105.0,81,85,76,101,99,86,85,"риба, мляко, плодове","пилешко, бобови",високопротеинов,10,Не,57.3,1962,142,51,295,
43,98.0,164,жена,качване,ниска,кето,97.0,98.0,164,97,90,120,112,82,74,"хляб, сладки, мляко","яйца, мляко",кето,8,Не,62.2,1424,106,64,248,лактоза
38,89.0,173,мъж,поддържане,ниска,високопротеинов,81.0,89.0,90,87,80,120,111,101,96,"яйца, мляко, зеленчуци","зеленчуци, сладки",високопротеинов,7,Не,56.3,1668,153,83,158,фъстъци
64,101.0,167,мъж,отслабване,висока,високопротеинов,88.0,101.0,127,82,80,115,113,110,110,"яйца, сладки, зеленчуци","яйца, хляб",високопротеинов,5,Да,55.0,1734,87,53,165,
58,78.0,156,жена,качване,средна,високопротеинов,70.0,78.0,122,93,85,107,103,102,102,"сладки, риба, яйца","зеленчуци, яйца",високопротеинов,6,Не,64.4,2315,90,64,257,фъстъци
47,59.0,190,жена,отслабване,висока,високопротеинов,49.0,59.0,137,110,101,108,102,84,83,"яйца, хляб, риба","хляб, бобови",високопротеинов,10,Не,51.8,2311,126,87,250,фъстъци
44,61.0,160,жена,отслабване,ниска,кето,54.0,61.0,94,75,72,95,89,86,85,"риба, мляко, плодове","пилешко, бобови",кето,2,Да,51.6,1718,90,81,199,
32,97.0,165,жена,поддържане,средна,нисковъглехидратен,93.0,97.0,63,103,101,90,90,102,97,"мляко, бобови, сладки","бобови, плодове",нисковъглехидратен,9,Да,59.8,2335,160,87,262,
51,90.0,190,жена,качване,средна,балансиран,79.0,90.0,153,104,101,115,114,108,104,"хляб, сладки, яйца","яйца, плодове",балансиран,9,Да,53.6,2360,148,40,276,лактоза
48,50.0,169,жена,поддържане,средна,високопротеинов,43.0,50.0,31,105,100,96,90,115,109,"сладки, зеленчуци, риба","сладки, бобови",високопротеинов,2,Не,60.6,2458,158,84,275,глутен
36,97.0,191,жена,качване,средна,балансиран,84.0,97.0,78,74,72,94,90,87,77,"мляко, бобови, яйца","мляко, зеленчуци",балансиран,3,Да,69.2,1445,103,46,172,фъстъци
26,78.0,195,жена,качване,ниска,балансиран,71.0,78.0,53,79,79,105,102,101,95,"плодове, мляко, яйца","мляко, пилешко",балансиран,3,Да,51.7,2203,89,74,220,фъстъци
30,102.0,166,мъж,поддържане,ниска,нисковъглехидратен,99.0,102.0,93,94,87,97,97,92,85,"риба, зеленчуци, мляко","сладки, плодове",нисковъглехидратен,1,Да,51.3,2011,105,63,113,фъстъци
25,90.0,165,мъж,поддържане,средна,нисковъглехидратен,90.0,90.0,72,87,78,93,87,95,95,"пилешко, мляко, хляб","яйца, хляб",нисковъглехидратен,3,Не,47.3,2093,160,43,115,лактоза
59,94.0,159,жена,качване,ниска,високопротеинов,90.0,94.0,154,84,79,107,97,102,95,"зеленчуци, пилешко, хляб","сладки, хляб",високопротеинов,1,Не,62.7,2003,149,84,225,глутен
54,84.0,161,мъж,поддържане,средна,балансиран,70.0,84.0,100,108,100,95,94,113,111,"мляко, плодове, сладки","плодове, хляб",балансиран,9,Не,63.3,1438,159,63,298,
38,54.0,196,мъж,качване,висока,кето,42.0,54.0,78,103,93,105,97,89,80,"плодове, хляб, зеленчуци","хляб, риба",кето,2,Да,65.9,1665,102,42,151,лактоза
49,56.0,162,мъж,отслабване,висока,вегетариански,44.0,56.0,155,103,94,112,103,96,96,"хляб, зеленчуци, плодове","риба, пилешко",вегетариански,2,Не,65.0,1524,126,75,290,глутен
41,95.0,200,жена,отслабване,висока,нисковъглехидратен,87.0,95.0,165,72,71,116,112,84,81,"бобови, риба, пилешко","зеленчуци, сладки",нисковъглехидратен,9,Да,59.3,1766,151,87,242,глутен
65,99.0,156,жена,качване,висока,високопротеинов,88.0,99.0,147,97,96,95,93,115,109,"бобови, хляб, мляко","яйца, мляко",високопротеинов,9,Не,66.1,2244,135,86,182,фъстъци
54,63.0,184,мъж,поддържане,висока,високопротеинов,55.0,63.0,122,98,91,120,114,80,80,"плодове, пилешко, бобови","яйца, плодове",високопротеинов,4,Да,66.4,1444,115,75,230,лактоза
24,79.0,152,мъж,поддържане,ниска,вегетариански,75.0,79.0,97,93,84,97,94,96,92,"риба, сладки, плодове","зеленчуци, риба",вегетариански,3,Не,65.6,1595,156,81,176,фъстъци
64,74.0,186,мъж,отслабване,ниска,кето,64.0,74.0,119,97,91,119,118,94,84,"пилешко, сладки, бобови","плодове, пилешко",кето,10,Да,53.2,1852,99,43,272,фъстъци
46,88.0,198,жена,качване,висока,балансиран,86.0,88.0,86,97,93,115,109,89,87,"хляб, риба, зеленчуци","пилешко, сладки",балансиран,7,Не,64.3,1667,97,70,243,фъстъци
49,91.0,175,мъж,качване,ниска,високопротеинов,84.0,91.0,92,74,70,114,108,100,90,"риба, бобови, хляб","сладки, бобови",високопротеинов,4,Не,53.6,1449,119,50,189,фъстъци
57,78.0,159,жена,отслабване,ниска,вегетариански,72.0,78.0,125,79,78,93,93,95,86,"яйца, плодове, пилешко","хляб, риба",вегетариански,8,Да,53.3,1833,106,74,233,фъстъци
53,89.0,180,жена,качване,ниска,балансиран,89.0,89.0,126,107,97,106,106,96,94,"пилешко, плодове, риба","плодове, пилешко",балансиран,2,Не,61.5,2137,93,41,174,
32,82.0,174,жена,качване,ниска,вегетариански,72.0,82.0,154,108,100,92,90,92,84,"мляко, пилешко, бобови","зеленчуци, плодове",вегетариански,7,Да,45.5,2120,125,80,177,фъстъци
50,101.0,167,мъж,отслабване,висока,кето,93.0,101.0,129,71,63,120,116,94,92,"хляб, сладки, бобови","яйца, риба",кето,10,Да,55.4,1712,134,59,254,
46,58.0,184,жена,отслабване,висока,балансиран,54.0,58.0,178,104,94,115,112,88,84,"бобови, яйца, зеленчуци","яйца, бобови",балансиран,9,Да,49.6,1698,83,88,181,фъстъци
44,78.0,169,жена,качване,висока,високопротеинов,70.0,78.0,68,82,81,94,92,81,72,"плодове, зеленчуци, бобови","зеленчуци, бобови",високопротеинов,2,Не,48.4,2360,127,51,199,лактоза
48,60.0,158,жена,отслабване,ниска,високопротеинов,59.0,60.0,134,70,66,120,114,94,84,"зеленчуци, бобови, пилешко","яйца, мляко",високопротеинов,8,Да,55.7,1485,157,87,197,
43,110.0,189,жена,качване,висока,нисковъглехидратен,109.0,110.0,163,76,69,104,104,95,87,"бобови, сладки, хляб","пилешко, сладки",нисковъглехидратен,5,Не,55.0,2023,116,69,142,лактоза
36,108.0,189,жена,отслабване,висока,балансиран,104.0,108.0,148,98,97,113,105,87,85,"бобови, яйца, зеленчуци","сладки, хляб",балансиран,3,Не,59.8,1813,138,45,164,
62,108.0,191,жена,качване,ниска,нисковъглехидратен,105.0,108.0,53,77,70,110,105,85,77,"сладки, яйца, зеленчуци","бобови, сладки",нисковъглехидратен,6,Да,49.1,1696,102,89,282,лактоза
44,69.0,169,мъж,качване,средна,кето,60.0,69.0,76,77,75,120,117,80,71,"плодове, пилешко, зеленчуци","мляко, бобови",кето,8,Да,50.4,2374,138,66,213,лактоза
56,50.0,188,мъж,отслабване,висока,балансиран,42.0,50.0,172,83,83,95,93,83,73,"хляб, пилешко, риба","пилешко, плодове",балансиран,1,Да,55.4,1765,100,83,172,фъстъци
47,87.0,197,мъж,поддържане,ниска,високопротеинов,85.0,87.0,106,90,85,118,112,84,78,"бобови, риба, яйца","мляко, яйца",високопротеинов,6,Не,58.1,1828,158,43,127,лактоза
48,94.0,196,мъж,качване,висока,нисковъглехидратен,85.0,94.0,139,108,103,98,90,116,107,"хляб, яйца, плодове","мляко, бобови",нисковъглехидратен,10,Да,62.7,1796,80,47,106,
58,57.0,200,жена,качване,ниска,високопротеинов,44.0,57.0,135,72,67,101,93,120,117,"пилешко, зеленчуци, хляб","плодове, бобови",високопротеинов,5,Не,64.2,1633,122,61,201,лактоза
29,71.0,162,мъж,поддържане,висока,кето,56.0,71.0,151,72,62,94,87,89,79,"мляко, хляб, зеленчуци","сладки, пилешко",кето,6,Да,50.2,2079,125,44,138,фъстъци
19,74.0,171,жена,качване,висока,нисковъглехидратен,69.0,74.0,176,108,102,95,86,87,83,"хляб, пилешко, яйца","сладки, риба",нисковъглехидратен,6,Не,65.7,2019,107,73,177,
25,100.0,173,мъж,отслабване,ниска,нисковъглехидратен,98.0,100.0,143,102,102,115,108,112,110,"зеленчуци, хляб, бобови","бобови, плодове",нисковъглехидратен,2,Да,50.1,1474,138,64,282,фъстъци
18,109.0,169,мъж,отслабване,висока,високопротеинов,107.0,109.0,115,99,99,93,85,99,99,"плодове, зеленчуци, яйца","зеленчуци, бобови",високопротеинов,9,Не,64.3,1640,114,49,140,фъстъци
25,89.0,150,жена,качване,висока,кето,86.0,89.0,82,104,99,107,102,97,95,"плодове, зеленчуци, риба","риба, плодове",кето,8,Да,48.3,2364,86,46,198,фъстъци
23,75.0,177,мъж,отслабване,висока,високопротеинов,61.0,75.0,121,89,84,116,113,114,113,"мляко, яйца, пилешко","мляко, риба",високопротеинов,8,Не,50.8,1858,98,79,166,
43,94.0,161,жена,качване,средна,кето,84.0,94.0,146,101,101,92,85,87,82,"мляко, бобови, сладки","яйца, плодове",кето,10,Да,57.7,2230,93,60,242,фъстъци
37,79.0,184,мъж,поддържане,висока,кето,66.0,79.0,91,109,106,107,105,110,104,"риба, хляб, бобови","сладки, бобови",кето,4,Да,61.6,1559,153,71,129,фъстъци
38,56.0,185,жена,поддържане,ниска,нисковъглехидратен,47.0,56.0,133,74,65,93,83,118,112,"хляб, мляко, бобови","пилешко, риба",нисковъглехидратен,10,Да,63.9,1705,137,74,174,глутен
57,78.0,186,жена,отслабване,ниска,високопротеинов,68.0,78.0,106,106,96,99,93,102,101,"пилешко, сладки, мляко","яйца, плодове",високопротеинов,9,Да,45.0,2135,94,58,107,лактоза
45,87.0,194,мъж,поддържане,висока,вегетариански,77.0,87.0,127,95,89,103,95,93,83,"яйца, мляко, риба","зеленчуци, сладки",вегетариански,3,Не,69.9,1657,97,40,118,фъстъци
27,106.0,196,мъж,поддържане,висока,вегетариански,93.0,106.0,64,75,73,110,104,109,100,"сладки, яйца, зеленчуци","бобови, сладки",вегетариански,6,Да,49.6,1415,153,71,287,
63,67.0,182,мъж,поддържане,висока,кето,56.0,67.0,38,72,63,105,100,87,78,"мляко, риба, бобови","бобови, плодове",кето,2,Да,51.1,1559,149,77,179,
39,99.0,184,мъж,отслабване,средна,балансиран,85.0,99.0,161,100,91,113,108,106,101,"плодове, бобови, риба","пилешко, плодове",балансиран,8,Да,59.3,1997,159,41,173,фъстъци
23,82.0,158,жена,отслабване,средна,високопротеинов,74.0,82.0,63,109,105,98,94,80,79,"яйца, бобови, хляб","мляко, хляб",високопротеинов,4,Не,49.5,2480,84,61,121,глутен
56,103.0,159,мъж,поддържане,средна,вегетариански,91.0,103.0,90,98,88,95,92,116,111,"пилешко, плодове, сладки","риба, пилешко",вегетариански,7,Не,52.5,2490,109,64,274,глутен
48,59.0,166,жена,качване,средна,високопротеинов,59.0,59.0,103,98,92,111,106,113,103,"пилешко, риба, плодове","хляб, сладки",високопротеинов,5,Не,65.1,1922,154,65,218,фъстъци
64,87.0,193,мъж,отслабване,висока,високопротеинов,77.0,87.0,76,90,82,90,80,80,79,"пилешко, сладки, бобови","бобови, риба",високопротеинов,4,Не,51.3,1469,83,79,123,
56,107.0,192,мъж,отслабване,висока,вегетариански,104.0,107.0,60,75,66,94,88,116,114,"риба, яйца, мляко","плодове, мляко",вегетариански,5,Не,62.3,2062,112,50,299,лактоза
35,53.0,199,мъж,поддържане,средна,кето,43.0,53.0,45,86,82,95,88,84,77,"зеленчуци, сладки, риба","мляко, риба",кето,7,Да,60.3,1617,136,85,166,глутен
20,54.0,154,мъж,качване,висока,кето,46.0,54.0,144,71,64,94,84,120,120,"пилешко, сладки, яйца","яйца, хляб",кето,1,Не,57.0,2227,88,74,157,
42,102.0,194,мъж,поддържане,ниска,нисковъглехидратен,91.0,102.0,115,89,83,91,81,85,80,"бобови, хляб, пилешко","мляко, плодове",нисковъглехидратен,9,Да,69.2,1791,118,84,199,глутен
58,72.0,194,мъж,поддържане,ниска,кето,58.0,72.0,78,78,78,96,96,117,114,"мляко, сладки, пилешко","бобови, плодове",кето,8,Да,45.9,1514,123,90,284,
